"city","state_id","state_name","county_name"
"Bicknell","IN","Indiana","Knox"
"Highland","IN","Indiana","Lake"
"Austin","IN","Indiana","Scott"
"Greensboro","IN","Indiana","Henry"
"Cataract","IN","Indiana","Owen"
"Russiaville","IN","Indiana","Howard"
"Patoka","IN","Indiana","Gibson"
"Memphis","IN","Indiana","Clark"
"Domestic","IN","Indiana","Wells"
"Tri-Lakes","IN","Indiana","Whitley"
"Claypool","IN","Indiana","Kosciusko"
"Hebron","IN","Indiana","Porter"
"Merom","IN","Indiana","Sullivan"
"New Richmond","IN","Indiana","Montgomery"
"Mauckport","IN","Indiana","Harrison"
"Lakeville","IN","Indiana","St. Joseph"
"Bainbridge","IN","Indiana","Putnam"
"Florence","IN","Indiana","Switzerland"
"North Crows Nest","IN","Indiana","Marion"
"Petersburg","IN","Indiana","Pike"
"Clarks Hill","IN","Indiana","Tippecanoe"
"Wynnedale","IN","Indiana","Marion"
"Lake Village","IN","Indiana","Newton"
"Hudson","IN","Indiana","Steuben"
"Union City","IN","Indiana","Randolph"
"Veedersburg","IN","Indiana","Fountain"
"Wakarusa","IN","Indiana","Elkhart"
"Pittsboro","IN","Indiana","Hendricks"
"Ragsdale","IN","Indiana","Knox"
"Putnamville","IN","Indiana","Putnam"
"Ferdinand","IN","Indiana","Dubois"
"Dunkirk","IN","Indiana","Jay"
"Aboite","IN","Indiana","Allen"
"Hillsboro","IN","Indiana","Fountain"
"Versailles","IN","Indiana","Ripley"
"Francisco","IN","Indiana","Gibson"
"Geneva","IN","Indiana","Adams"
"Whitehall","IN","Indiana","Owen"
"New Ross","IN","Indiana","Montgomery"
"East Enterprise","IN","Indiana","Switzerland"
"Carefree","IN","Indiana","Crawford"
"Trail Creek","IN","Indiana","LaPorte"
"Woodburn","IN","Indiana","Allen"
"Shadeland","IN","Indiana","Tippecanoe"
"Mulberry","IN","Indiana","Clinton"
"New Paris","IN","Indiana","Elkhart"
"Andrews","IN","Indiana","Huntington"
"Mays","IN","Indiana","Rush"
"New Middletown","IN","Indiana","Harrison"
"Galena","IN","Indiana","Floyd"
"Knox","IN","Indiana","Starke"
"Spiceland","IN","Indiana","Henry"
"Mount Vernon","IN","Indiana","Posey"
"Freelandville","IN","Indiana","Knox"
"Milton","IN","Indiana","Wayne"
"Advance","IN","Indiana","Boone"
"Lincoln City","IN","Indiana","Spencer"
"Dover Hill","IN","Indiana","Martin"
"Hanna","IN","Indiana","LaPorte"
"Hillsdale","IN","Indiana","Vermillion"
"North Liberty","IN","Indiana","St. Joseph"
"Milroy","IN","Indiana","Rush"
"Rensselaer","IN","Indiana","Jasper"
"Derby","IN","Indiana","Perry"
"Painted Hills","IN","Indiana","Morgan"
"New Castle","IN","Indiana","Henry"
"Ossian","IN","Indiana","Wells"
"New Haven","IN","Indiana","Allen"
"Fairmount","IN","Indiana","Grant"
"Worthington","IN","Indiana","Greene"
"Switz City","IN","Indiana","Greene"
"Elwood","IN","Indiana","Madison"
"Van Bibber Lake","IN","Indiana","Putnam"
"Williamsport","IN","Indiana","Warren"
"Warsaw","IN","Indiana","Kosciusko"
"Packwood","IA","Iowa","Jefferson"
"Windsor Heights","IA","Iowa","Polk"
"Ireton","IA","Iowa","Sioux"
"Castalia","IA","Iowa","Winneshiek"
"West Branch","IA","Iowa","Cedar"
"University Park","IA","Iowa","Mahaska"
"Le Mars","IA","Iowa","Plymouth"
"Arbor Hill","IA","Iowa","Adair"
"Dundee","IA","Iowa","Delaware"
"Wayland","IA","Iowa","Henry"
"Oakland Acres","IA","Iowa","Jasper"
"Pleasant Hill","IA","Iowa","Polk"
"Bayard","IA","Iowa","Guthrie"
"Littleport","IA","Iowa","Clayton"
"Farley","IA","Iowa","Dubuque"
"Vincent","IA","Iowa","Webster"
"Allerton","IA","Iowa","Wayne"
"Imogene","IA","Iowa","Fremont"
"Columbia","IA","Iowa","Marion"
"Clutier","IA","Iowa","Tama"
"Blockton","IA","Iowa","Taylor"
"Ralston","IA","Iowa","Carroll"
"Davenport","IA","Iowa","Scott"
"Lake City","IA","Iowa","Calhoun"
"Fremont","IA","Iowa","Mahaska"
"Jackson Junction","IA","Iowa","Winneshiek"
"Casey","IA","Iowa","Guthrie"
"Alden","IA","Iowa","Hardin"
"Kellogg","IA","Iowa","Jasper"
"Kingsley","IA","Iowa","Plymouth"
"University Heights","IA","Iowa","Johnson"
"Dougherty","IA","Iowa","Cerro Gordo"
"Okoboji","IA","Iowa","Dickinson"
"Otho","IA","Iowa","Webster"
"Green Island","IA","Iowa","Jackson"
"Holland","IA","Iowa","Grundy"
"Montrose","IA","Iowa","Lee"
"Centralia","IA","Iowa","Dubuque"
"Rhodes","IA","Iowa","Marshall"
"Hancock","IA","Iowa","Pottawattamie"
"Ollie","IA","Iowa","Keokuk"
"Winterset","IA","Iowa","Madison"
"West Amana","IA","Iowa","Iowa"
"Olin","IA","Iowa","Jones"
"Lynnville","IA","Iowa","Jasper"
"Wellsburg","IA","Iowa","Grundy"
"Charlotte","IA","Iowa","Clinton"
"Saylorville","IA","Iowa","Polk"
"Fredonia","IA","Iowa","Louisa"
"Bentley","IA","Iowa","Pottawattamie"
"Maurice","IA","Iowa","Sioux"
"Vail","IA","Iowa","Crawford"
"Pocahontas","IA","Iowa","Pocahontas"
"Center Point","IA","Iowa","Linn"
"Whittemore","IA","Iowa","Kossuth"
"Manning","IA","Iowa","Carroll"
"Eldon","IA","Iowa","Wapello"
"Woolstock","IA","Iowa","Wright"
"Ocheyedan","IA","Iowa","Osceola"
"Hartley","IA","Iowa","O'Brien"
"George","IA","Iowa","Lyon"
"Saint Lucas","IA","Iowa","Fayette"
"Durant","IA","Iowa","Cedar"
"Kent","IA","Iowa","Union"
"Pomeroy","IA","Iowa","Calhoun"
"Gray","IA","Iowa","Audubon"
"Wilton","IA","Iowa","Muscatine"
"Garden Grove","IA","Iowa","Decatur"
"Toledo","IA","Iowa","Tama"
"Moorland","IA","Iowa","Webster"
"Gravity","IA","Iowa","Taylor"
"Denver","IA","Iowa","Bremer"
"Long Grove","IA","Iowa","Scott"
"Lakota","IA","Iowa","Kossuth"
"Wallingford","IA","Iowa","Emmet"
"Burlington","IA","Iowa","Des Moines"
"Spillville","IA","Iowa","Winneshiek"
"Collins","IA","Iowa","Story"
"Sioux Center","IA","Iowa","Sioux"
"Norway","IA","Iowa","Benton"
"New Hartford","IA","Iowa","Butler"
"Boyden","IA","Iowa","Sioux"
"Prairieburg","IA","Iowa","Linn"
"Avery","IA","Iowa","Monroe"
"Sheffield","IA","Iowa","Franklin"
"Haverhill","IA","Iowa","Marshall"
"Westphalia","IA","Iowa","Shelby"
"Athelstan","IA","Iowa","Taylor"
"Waterville","IA","Iowa","Allamakee"
"Buckingham","IA","Iowa","Tama"
"Salem","IA","Iowa","Henry"
"Hamilton","IA","Iowa","Marion"
"Ferguson","IA","Iowa","Marshall"
"South English","IA","Iowa","Keokuk"
"Elkader","IA","Iowa","Clayton"
"Manly","IA","Iowa","Worth"
"Terril","IA","Iowa","Dickinson"
"Wever","IA","Iowa","Lee"
"Houghton","IA","Iowa","Lee"
"Mount Hamill","IA","Iowa","Lee"
"Tama","IA","Iowa","Tama"
"Albia","IA","Iowa","Monroe"
"Lone Tree","IA","Iowa","Johnson"
"Pisgah","IA","Iowa","Harrison"
"Irwin","IA","Iowa","Shelby"
"Clarion","IA","Iowa","Wright"
"Steamboat Rock","IA","Iowa","Hardin"
"Greene","IA","Iowa","Butler"
"Arthur","IA","Iowa","Ida"
"Archer","IA","Iowa","O'Brien"
"Laurel","IA","Iowa","Marshall"
"Ankeny","IA","Iowa","Polk"
"Gibson","IA","Iowa","Keokuk"
"Story City","IA","Iowa","Story"
"Boyer","IA","Iowa","Crawford"
"Webb","IA","Iowa","Clay"
"South Amana","IA","Iowa","Iowa"
"Larchwood","IA","Iowa","Lyon"
"Grandview","IA","Iowa","Louisa"
"Winthrop","IA","Iowa","Buchanan"
"Washta","IA","Iowa","Cherokee"
"Klemme","IA","Iowa","Hancock"
"Clare","IA","Iowa","Webster"
"Bevington","IA","Iowa","Madison"
"Pacific Junction","IA","Iowa","Mills"
"Blanchard","IA","Iowa","Page"
"Stanhope","IA","Iowa","Hamilton"
"Corydon","IA","Iowa","Wayne"
"La Motte","IA","Iowa","Jackson"
"Hardy","IA","Iowa","Humboldt"
"Eddyville","IA","Iowa","Wapello"
"Palo","IA","Iowa","Linn"
"Hull","IA","Iowa","Sioux"
"Marquette","IA","Iowa","Clayton"
"Thor","IA","Iowa","Humboldt"
"New Providence","IA","Iowa","Hardin"
"Baldwin","IA","Iowa","Jackson"
"Charles City","IA","Iowa","Floyd"
"Victor","IA","Iowa","Iowa"
"Lytton","IA","Iowa","Sac"
"Orleans","IA","Iowa","Dickinson"
"Dexter","IA","Iowa","Dallas"
"Silver City","IA","Iowa","Mills"
"Nemaha","IA","Iowa","Sac"
"Bolan","IA","Iowa","Worth"
"Harvey","IA","Iowa","Marion"
"Magnolia","IA","Iowa","Harrison"
"Mount Pleasant","IA","Iowa","Henry"
"Sand Springs","IA","Iowa","Delaware"
"Canton","IA","Iowa","Jones"
"Lovilia","IA","Iowa","Monroe"
"Spirit Lake","IA","Iowa","Dickinson"
"Kiron","IA","Iowa","Crawford"
"Oyens","IA","Iowa","Plymouth"
"Westfield","IA","Iowa","Plymouth"
"Dallas Center","IA","Iowa","Dallas"
"Cantril","IA","Iowa","Van Buren"
"Panorama Park","IA","Iowa","Scott"
"Danbury","IA","Iowa","Woodbury"
"Burt","IA","Iowa","Kossuth"
"Diagonal","IA","Iowa","Ringgold"
"Northwood","IA","Iowa","Worth"
"Colwell","IA","Iowa","Floyd"
"Akron","IA","Iowa","Plymouth"
"Carbon","IA","Iowa","Adams"
"Massillon","IA","Iowa","Cedar"
"Mediapolis","IA","Iowa","Des Moines"
"Avoca","IA","Iowa","Pottawattamie"
"Twin Lakes","IA","Iowa","Calhoun"
"Brighton","IA","Iowa","Washington"
"Attica","IA","Iowa","Marion"
"Swan","IA","Iowa","Marion"
"Paton","IA","Iowa","Greene"
"Ridgeway","IA","Iowa","Winneshiek"
"West Point","IA","Iowa","Lee"
"Denmark","IA","Iowa","Lee"
"Rockwell","IA","Iowa","Cerro Gordo"
"Whiting","IA","Iowa","Monona"
"Walford","IA","Iowa","Benton"
"Villisca","IA","Iowa","Montgomery"
"Lawton","IA","Iowa","Woodbury"
"Loveland","IA","Iowa","Pottawattamie"
"Clemons","IA","Iowa","Marshall"
"Emerson","IA","Iowa","Mills"
"Earling","IA","Iowa","Shelby"
"Guttenberg","IA","Iowa","Clayton"
"Adel","IA","Iowa","Dallas"
"Burchinal","IA","Iowa","Cerro Gordo"
"Harcourt","IA","Iowa","Webster"
"Ladora","IA","Iowa","Iowa"
"Hedrick","IA","Iowa","Keokuk"
"Albion","IA","Iowa","Marshall"
"Mount Union","IA","Iowa","Henry"
"Traer","IA","Iowa","Tama"
"Greenfield","IA","Iowa","Adair"
"Calumet","IA","Iowa","O'Brien"
"Westside","IA","Iowa","Crawford"
"Kalona","IA","Iowa","Washington"
"Fraser","IA","Iowa","Boone"
"Dows","IA","Iowa","Wright"
"North English","IA","Iowa","Iowa"
"Roseville","IA","Iowa","Floyd"
"Birmingham","IA","Iowa","Van Buren"
"Buckeye","IA","Iowa","Hardin"
"Killduff","IA","Iowa","Jasper"
"Centerville","IA","Iowa","Appanoose"
"Nevada","IA","Iowa","Story"
"Sergeant Bluff","IA","Iowa","Woodbury"
"Alleman","IA","Iowa","Polk"
"Maynard","IA","Iowa","Fayette"
"Livermore","IA","Iowa","Humboldt"
"Viola","IA","Iowa","Linn"
"Orange City","IA","Iowa","Sioux"
"Hopkinton","IA","Iowa","Delaware"
"Hiteman","IA","Iowa","Monroe"
"Strawberry Point","IA","Iowa","Clayton"
"Martinsburg","IA","Iowa","Keokuk"
"Missouri Valley","IA","Iowa","Harrison"
"Pioneer","IA","Iowa","Humboldt"
"Plainfield","IA","Iowa","Bremer"
"Martensdale","IA","Iowa","Warren"
"Rowan","IA","Iowa","Wright"
"Drakesville","IA","Iowa","Davis"
"Thompson","IA","Iowa","Winnebago"
"McClelland","IA","Iowa","Pottawattamie"
"Anthon","IA","Iowa","Woodbury"
"Glasgow","IA","Iowa","Jefferson"
"Hayfield","IA","Iowa","Hancock"
"Luton","IA","Iowa","Woodbury"
"Williamson","IA","Iowa","Lucas"
"Polk City","IA","Iowa","Polk"
"Raymond","IA","Iowa","Black Hawk"
"Vining","IA","Iowa","Tama"
"Sharpsburg","IA","Iowa","Taylor"
"Underwood","IA","Iowa","Pottawattamie"
"Carpenter","IA","Iowa","Mitchell"
"McIntire","IA","Iowa","Mitchell"
"Clayton","IA","Iowa","Clayton"
"Worthington","IA","Iowa","Dubuque"
"Bankston","IA","Iowa","Dubuque"
"Bouton","IA","Iowa","Dallas"
"Willey","IA","Iowa","Carroll"
"Shell Rock","IA","Iowa","Butler"
"Laurens","IA","Iowa","Pocahontas"
"Albert City","IA","Iowa","Buena Vista"
"Lucas","IA","Iowa","Lucas"
"Climbing Hill","IA","Iowa","Woodbury"
"Riverton","IA","Iowa","Fremont"
"Exline","IA","Iowa","Appanoose"
"River Sioux","IA","Iowa","Harrison"
"Ryan","IA","Iowa","Delaware"
"Ottosen","IA","Iowa","Humboldt"
"Sexton","IA","Iowa","Kossuth"
"Paris","IA","Iowa","Linn"
"Yale","IA","Iowa","Guthrie"
"Matlock","IA","Iowa","Sioux"
"Blakesburg","IA","Iowa","Wapello"
"Quimby","IA","Iowa","Cherokee"
"Rockwell City","IA","Iowa","Calhoun"
"Finchford","IA","Iowa","Black Hawk"
"Ackworth","IA","Iowa","Warren"
"Plover","IA","Iowa","Pocahontas"
"Lehigh","IA","Iowa","Webster"
"Toddville","IA","Iowa","Linn"
"Guthrie Center","IA","Iowa","Guthrie"
"Nashua","IA","Iowa","Chickasaw"
"Orient","IA","Iowa","Adair"
"Tipton","IA","Iowa","Cedar"
"Botna","IA","Iowa","Shelby"
"Logan","IA","Iowa","Harrison"
"Elk Horn","IA","Iowa","Shelby"
"Janesville","IA","Iowa","Bremer"
"Kanawha","IA","Iowa","Hancock"
"Rickardsville","IA","Iowa","Dubuque"
"Pleasant Plain","IA","Iowa","Jefferson"
"Middle Amana","IA","Iowa","Iowa"
"Gillett Grove","IA","Iowa","Clay"
"Frederika","IA","Iowa","Bremer"
"Rock Rapids","IA","Iowa","Lyon"
"Bassett","IA","Iowa","Chickasaw"
"Hills","IA","Iowa","Johnson"
"Lyman","IA","Iowa","Cass"
"Arlington","IA","Iowa","Fayette"
"Eagle Grove","IA","Iowa","Wright"
"Saint Benedict","IA","Iowa","Kossuth"
"Macksburg","IA","Iowa","Madison"
"McCausland","IA","Iowa","Scott"
"Aspinwall","IA","Iowa","Crawford"
"Afton","IA","Iowa","Union"
"Newhall","IA","Iowa","Benton"
"Dixon","IA","Iowa","Scott"
"Elberon","IA","Iowa","Tama"
"Linby","IA","Iowa","Jefferson"
"Otranto","IA","Iowa","Mitchell"
"Cromwell","IA","Iowa","Union"
"Green Mountain","IA","Iowa","Marshall"
"Coggon","IA","Iowa","Linn"
"Bluffton","IA","Iowa","Winneshiek"
"Coppock","IA","Iowa","Henry"
"Waverly","IA","Iowa","Bremer"
"Stanton","IA","Iowa","Montgomery"
"Conroy","IA","Iowa","Iowa"
"Kellerton","IA","Iowa","Ringgold"
"Epworth","IA","Iowa","Dubuque"
"Delhi","IA","Iowa","Delaware"
"Monticello","IA","Iowa","Jones"
"Brooks","IA","Iowa","Adams"
"Dolliver","IA","Iowa","Emmet"
"Wesley","IA","Iowa","Kossuth"
"Harris","IA","Iowa","Osceola"
"Nichols","IA","Iowa","Muscatine"
"Thornburg","IA","Iowa","Keokuk"
"Defiance","IA","Iowa","Shelby"
"Hartford","IA","Iowa","Warren"
"Carter Lake","IA","Iowa","Pottawattamie"
"Bode","IA","Iowa","Humboldt"
"Atkins","IA","Iowa","Benton"
"Newell","IA","Iowa","Buena Vista"
"Columbus City","IA","Iowa","Louisa"
"Postville","IA","Iowa","Allamakee"
"Holiday Lake","IA","Iowa","Poweshiek"
"Morton Mills","IA","Iowa","Montgomery"
"Hanlontown","IA","Iowa","Worth"
"Dow City","IA","Iowa","Crawford"
"Moscow","IA","Iowa","Muscatine"
"Yetter","IA","Iowa","Calhoun"
"Runnells","IA","Iowa","Polk"
"Dedham","IA","Iowa","Carroll"
"Rome","IA","Iowa","Henry"
"Galva","IA","Iowa","Ida"
"New Sharon","IA","Iowa","Mahaska"
"Webster","IA","Iowa","Keokuk"
"Hutchins","IA","Iowa","Hancock"
"Murray","IA","Iowa","Clarke"
"Luzerne","IA","Iowa","Benton"
"Waukon","IA","Iowa","Allamakee"
"Argyle","IA","Iowa","Lee"
"Newton","IA","Iowa","Jasper"
"Curlew","IA","Iowa","Palo Alto"
"Bancroft","IA","Iowa","Kossuth"
"Milo","IA","Iowa","Warren"
"Marshalltown","IA","Iowa","Marshall"
"Wiota","IA","Iowa","Cass"
"Fruitland","IA","Iowa","Muscatine"
"Belle Plaine","IA","Iowa","Benton"
"Center Junction","IA","Iowa","Jones"
"Moneta","IA","Iowa","O'Brien"
"Duncan","IA","Iowa","Hancock"
"Washington","IA","Iowa","Washington"
"Buck Grove","IA","Iowa","Crawford"
"Tripoli","IA","Iowa","Bremer"
"Grinnell","IA","Iowa","Poweshiek"
"Jefferson","IA","Iowa","Greene"
"Redding","IA","Iowa","Ringgold"
"Dickens","IA","Iowa","Clay"
"Granville","IA","Iowa","Sioux"
"Donahue","IA","Iowa","Scott"
"Mount Ayr","IA","Iowa","Ringgold"
"Iconium","IA","Iowa","Appanoose"
"Ross","IA","Iowa","Audubon"
"Nevinville","IA","Iowa","Adams"
"Royal","IA","Iowa","Clay"
"Millersburg","IA","Iowa","Iowa"
"Woodward","IA","Iowa","Dallas"
"Dorchester","IA","Iowa","Allamakee"
"Douds","IA","Iowa","Van Buren"
"Arion","IA","Iowa","Crawford"
"Selma","IA","Iowa","Van Buren"
"Joice","IA","Iowa","Worth"
"Ossian","IA","Iowa","Winneshiek"
"Dubuque","IA","Iowa","Dubuque"
"West Union","IA","Iowa","Fayette"
"California Junction","IA","Iowa","Harrison"
"Libertyville","IA","Iowa","Jefferson"
"Doon","IA","Iowa","Lyon"
"Marion","IA","Iowa","Linn"
"Floris","IA","Iowa","Davis"
"High Amana","IA","Iowa","Iowa"
"College Springs","IA","Iowa","Page"
"Meyer","IA","Iowa","Mitchell"
"Scranton","IA","Iowa","Greene"
"Shipley","IA","Iowa","Story"
"Burr Oak","IA","Iowa","Winneshiek"
"Creston","IA","Iowa","Union"
"Saint Anthony","IA","Iowa","Marshall"
"Breda","IA","Iowa","Carroll"
"Smithland","IA","Iowa","Woodbury"
"Iowa City","IA","Iowa","Johnson"
"McCallsburg","IA","Iowa","Story"
"Walker","IA","Iowa","Linn"
"Pierson","IA","Iowa","Woodbury"
"Maysville","IA","Iowa","Scott"
"Fenton","IA","Iowa","Kossuth"
"Percival","IA","Iowa","Fremont"
"Buffalo","IA","Iowa","Scott"
"Coulter","IA","Iowa","Franklin"
"Anita","IA","Iowa","Cass"
"Cambridge","IA","Iowa","Story"
"Clinton","IA","Iowa","Clinton"
"Sageville","IA","Iowa","Dubuque"
"Evans","IA","Iowa","Mahaska"
"Rose Hill","IA","Iowa","Mahaska"
"Westgate","IA","Iowa","Fayette"
"Madrid","IA","Iowa","Boone"
"Mingo","IA","Iowa","Jasper"
"Jesup","IA","Iowa","Buchanan"
"Batavia","IA","Iowa","Jefferson"
"Van Meter","IA","Iowa","Dallas"
"Pleasantville","IA","Iowa","Marion"
"West Grove","IA","Iowa","Davis"
"Knoxville","IA","Iowa","Marion"
"Welton","IA","Iowa","Clinton"
"Knierim","IA","Iowa","Calhoun"
"Primghar","IA","Iowa","O'Brien"
"Huntington","IA","Iowa","Emmet"
"Monteith","IA","Iowa","Guthrie"
"Norwalk","IA","Iowa","Warren"
"Newburg","IA","Iowa","Jasper"
"Cooper","IA","Iowa","Greene"
"Manson","IA","Iowa","Calhoun"
"Cherokee","IA","Iowa","Cherokee"
"Martelle","IA","Iowa","Jones"
"North Buena Vista","IA","Iowa","Clayton"
"Gilman","IA","Iowa","Marshall"
"Schaller","IA","Iowa","Sac"
"Persia","IA","Iowa","Harrison"
"Winfield","IA","Iowa","Henry"
"Rochester","IA","Iowa","Cedar"
"Gilbert","IA","Iowa","Story"
"Callender","IA","Iowa","Webster"
"Reasnor","IA","Iowa","Jasper"
"North Washington","IA","Iowa","Chickasaw"
"Oto","IA","Iowa","Woodbury"
"Mitchell","IA","Iowa","Mitchell"
"Elkhart","IA","Iowa","Polk"
"Morse","IA","Iowa","Johnson"
"Fayette","IA","Iowa","Fayette"
"Springville","IA","Iowa","Linn"
"Shenandoah","IA","Iowa","Page"
"Algona","IA","Iowa","Kossuth"
"Van Horne","IA","Iowa","Benton"
"Van Wert","IA","Iowa","Decatur"
"West Burlington","IA","Iowa","Des Moines"
"Delta","IA","Iowa","Keokuk"
"Dumont","IA","Iowa","Butler"
"Titonka","IA","Iowa","Kossuth"
"Lidderdale","IA","Iowa","Carroll"
"Lake Park","IA","Iowa","Dickinson"
"Alexander","IA","Iowa","Franklin"
"Thurman","IA","Iowa","Fremont"
"Lincoln","IA","Iowa","Tama"
"Crawfordsville","IA","Iowa","Washington"
"Whitten","IA","Iowa","Hardin"
"Blairsburg","IA","Iowa","Hamilton"
"West Bend","IA","Iowa","Palo Alto"
"West Chester","IA","Iowa","Washington"
"Grand Junction","IA","Iowa","Greene"
"Keomah Village","IA","Iowa","Mahaska"
"Ewart","IA","Iowa","Poweshiek"
"What Cheer","IA","Iowa","Keokuk"
"Rathbun","IA","Iowa","Appanoose"
"Rowley","IA","Iowa","Buchanan"
"Ventura","IA","Iowa","Cerro Gordo"
"Miles","IA","Iowa","Jackson"
"Charleston","IA","Iowa","Lee"
"Modale","IA","Iowa","Harrison"
"Goldfield","IA","Iowa","Wright"
"Davis City","IA","Iowa","Decatur"
"Hastings","IA","Iowa","Mills"
"Moravia","IA","Iowa","Appanoose"
"Dysart","IA","Iowa","Tama"
"Spring Hill","IA","Iowa","Warren"
"Wright","IA","Iowa","Mahaska"
"Craig","IA","Iowa","Plymouth"
"Lacona","IA","Iowa","Warren"
"Chariton","IA","Iowa","Lucas"
"Asbury","IA","Iowa","Dubuque"
"Auburn","IA","Iowa","Sac"
"Diamondhead Lake","IA","Iowa","Guthrie"
"Maxwell","IA","Iowa","Story"
"Ledyard","IA","Iowa","Kossuth"
"Peterson","IA","Iowa","Clay"
"Homestead","IA","Iowa","Iowa"
"Jamison","IA","Iowa","Clarke"
"Prairie City","IA","Iowa","Jasper"
"Fernald","IA","Iowa","Story"
"Norwood","IA","Iowa","Lucas"
"Farmington","IA","Iowa","Van Buren"
"Redfield","IA","Iowa","Dallas"
"Sioux Rapids","IA","Iowa","Buena Vista"
"Clear Lake","IA","Iowa","Cerro Gordo"
"Humeston","IA","Iowa","Wayne"
"Swisher","IA","Iowa","Johnson"
"Sibley","IA","Iowa","Osceola"
"Havelock","IA","Iowa","Pocahontas"
"Downey","IA","Iowa","Cedar"
"New Albin","IA","Iowa","Allamakee"
"Danville","IA","Iowa","Des Moines"
"Donnan","IA","Iowa","Fayette"
"Beaconsfield","IA","Iowa","Ringgold"
"Faulkner","IA","Iowa","Franklin"
"Aplington","IA","Iowa","Butler"
"Key West","IA","Iowa","Dubuque"
"Williams","IA","Iowa","Hamilton"
"De Soto","IA","Iowa","Dallas"
"Edgewood","IA","Iowa","Clayton"
"Wapello","IA","Iowa","Louisa"
"Marengo","IA","Iowa","Iowa"
"Patterson","IA","Iowa","Madison"
"Alton","IA","Iowa","Sioux"
"Summitville","IA","Iowa","Lee"
"Panora","IA","Iowa","Guthrie"
"Grafton","IA","Iowa","Worth"
"Dike","IA","Iowa","Grundy"
"Dunlap","IA","Iowa","Harrison"
"Decatur City","IA","Iowa","Decatur"
"Hale","IA","Iowa","Jones"
"Morrison","IA","Iowa","Grundy"
"Marne","IA","Iowa","Cass"
"Gilliatt","IA","Iowa","Pottawattamie"
"Highland Center","IA","Iowa","Wapello"
"Wall Lake","IA","Iowa","Sac"
"Promise City","IA","Iowa","Wayne"
"Morley","IA","Iowa","Jones"
"Gruver","IA","Iowa","Emmet"
"Nora Springs","IA","Iowa","Floyd"
"Ogden","IA","Iowa","Boone"
"Benton","IA","Iowa","Ringgold"
"Webster City","IA","Iowa","Hamilton"
"Allison","IA","Iowa","Butler"
"Sandyville","IA","Iowa","Warren"
"Swedesburg","IA","Iowa","Henry"
"Boone","IA","Iowa","Boone"
"Ainsworth","IA","Iowa","Washington"
"Conrad","IA","Iowa","Grundy"
"Leland","IA","Iowa","Winnebago"
"Washburn","IA","Iowa","Black Hawk"
"Ottumwa","IA","Iowa","Wapello"
"Trenton","IA","Iowa","Henry"
